source_key,source_name,source_url,source_updated_at_raw,source_updated_at_iso,team_raw,seed,is_play_in,scraped_at_iso,canonical_slug,team_display,ncaa_id,espn_id,conference,resolution_method,resolution_confidence
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Richmond,11,False,2026-03-12T05:31:32+00:00,richmond,Richmond,,,A10,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,TCU,3,False,2026-03-12T05:31:32+00:00,tcu,TCU,,,B12,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Idaho,14,False,2026-03-12T05:31:32+00:00,idaho,Idaho,,,BSky,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Oregon,7,False,2026-03-12T05:31:32+00:00,oregon,Oregon,,,B10,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,S Dakota St,10,False,2026-03-12T05:31:32+00:00,south-dakota-state,South Dakota St,,,Sum,alias,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Iowa,2,False,2026-03-12T05:31:32+00:00,iowa,Iowa,,,B10,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,W Illinois,15,False,2026-03-12T05:31:32+00:00,western-illinois,Western Illinois,,,OVC,alias,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,UCLA,1,False,2026-03-12T05:31:32+00:00,ucla,UCLA,,,B10,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,CA Baptist,16,False,2026-03-12T05:31:32+00:00,ca-baptist,CA Baptist,,,WAC,exact,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Tennessee,8,False,2026-03-12T05:31:32+00:00,tennessee,Tennessee,,,SEC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Syracuse,9,False,2026-03-12T05:31:32+00:00,syracuse,Syracuse,,,ACC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Kentucky,5,False,2026-03-12T05:31:32+00:00,kentucky,Kentucky,,,SEC,alias,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,James Madison,12,False,2026-03-12T05:31:32+00:00,james-madison,James Madison,,,SB,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,West Virginia,4,False,2026-03-12T05:31:32+00:00,west-virginia,West Virginia,,,B12,exact,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Green Bay,13,False,2026-03-12T05:31:32+00:00,green-bay,Green Bay,,,Horz,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Baylor,6,False,2026-03-12T05:31:32+00:00,baylor,Baylor,,,B12,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Rhode Island,11,False,2026-03-12T05:31:32+00:00,rhode-island,Rhode Island,,,A10,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Louisville,3,False,2026-03-12T05:31:32+00:00,louisville,Louisville,,,ACC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Louisiana Tech,14,False,2026-03-12T05:31:32+00:00,la-tech,La. Tech,,,CUSA,alias,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Washington,7,False,2026-03-12T05:31:32+00:00,washington,Washington,,,B10,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Colorado,10,False,2026-03-12T05:31:32+00:00,colorado,Colorado,,,B12,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,LSU,2,False,2026-03-12T05:31:32+00:00,lsu,LSU,,,SEC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Navy,15,False,2026-03-12T05:31:32+00:00,navy,Navy,,,Pat,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Texas,1,False,2026-03-12T05:31:32+00:00,texas,Texas,,,SEC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Alabama A&M,16,False,2026-03-12T05:31:32+00:00,alabama-a-and-m,Alabama A&M,,,SWAC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Samford,16,False,2026-03-12T05:31:32+00:00,samford,Samford,,,SC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Villanova,8,False,2026-03-12T05:31:32+00:00,villanova,Villanova,,,BE,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Virginia Tech,9,False,2026-03-12T05:31:32+00:00,virginia-tech,Virginia Tech,,,ACC,exact,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Michigan St,5,False,2026-03-12T05:31:32+00:00,michigan-state,Michigan St,,,B10,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Murray St,12,False,2026-03-12T05:31:32+00:00,murray-state,Murray St,,,MVC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Oklahoma,4,False,2026-03-12T05:31:32+00:00,oklahoma,Oklahoma,,,SEC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Colorado St,13,False,2026-03-12T05:31:32+00:00,colorado-state,Colorado St,,,MWC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Notre Dame,6,False,2026-03-12T05:31:32+00:00,notre-dame,Notre Dame,,,ACC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Rice,11,False,2026-03-12T05:31:32+00:00,rice,Rice,,,Amer,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Ohio State,3,False,2026-03-12T05:31:32+00:00,ohio-state,Ohio St.,,,B10,exact,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Vermont,14,False,2026-03-12T05:31:32+00:00,vermont,Vermont,,,AE,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Georgia,7,False,2026-03-12T05:31:32+00:00,georgia,Georgia,,,SEC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Princeton,10,False,2026-03-12T05:31:32+00:00,princeton,Princeton,,,Ivy,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Duke,2,False,2026-03-12T05:31:32+00:00,duke,Duke,,,ACC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Jacksonville,15,False,2026-03-12T05:31:32+00:00,jacksonville,Jacksonville,,,ASun,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,BYU,FFO,False,2026-03-12T05:31:32+00:00,byu,BYU,,,B12,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Utah,FFO,False,2026-03-12T05:31:32+00:00,utah,Utah,,,B12,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,N Dakota St,FFO,False,2026-03-12T05:31:32+00:00,n-dakota-state,N Dakota St,,,Sum,exact,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Texas A&M,FFO,False,2026-03-12T05:31:32+00:00,texas-a-and-m,Texas A&M,,,SEC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Mississippi St,NFO,False,2026-03-12T05:31:32+00:00,mississippi-state,Mississippi St,,,SEC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Stanford,NFO,False,2026-03-12T05:31:32+00:00,stanford,Stanford,,,ACC,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Kansas St,NFO,False,2026-03-12T05:31:32+00:00,kansas-state,Kansas St,,,B12,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/10/26, 11:45pm ET",2026-03-10T23:45:00+00:00,Indiana,NFO,False,2026-03-12T05:31:32+00:00,indiana,Indiana,,,B10,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Connecticut,1,False,2026-03-12T05:31:32+00:00,uconn,UConn,,,BE,alias,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Texas,1,False,2026-03-12T05:31:32+00:00,texas,Texas,,,SEC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Alabama A&M,16,True,2026-03-12T05:31:32+00:00,alabama-a-and-m,Alabama A&M,,,SWAC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Samford,16,True,2026-03-12T05:31:32+00:00,samford,Samford,,,SC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Navy,16,False,2026-03-12T05:31:32+00:00,navy,Navy,,,Pat,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Virginia Tech,8,False,2026-03-12T05:31:32+00:00,virginia-tech,Virginia Tech,,,ACC,exact,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Oklahoma St.,8,False,2026-03-12T05:31:32+00:00,oklahoma-state,Oklahoma St,,,B12,exact,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Colorado,9,False,2026-03-12T05:31:32+00:00,colorado,Colorado,,,B12,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Syracuse,9,False,2026-03-12T05:31:32+00:00,syracuse,Syracuse,,,ACC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Minnesota,5,False,2026-03-12T05:31:32+00:00,minnesota,Minnesota,,,B10,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Notre Dame,5,False,2026-03-12T05:31:32+00:00,notre-dame,Notre Dame,,,ACC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,S. Dakota St.,12,False,2026-03-12T05:31:32+00:00,south-dakota-state,South Dakota St,,,Sum,alias,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,James Madison,12,False,2026-03-12T05:31:32+00:00,james-madison,James Madison,,,SB,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Oklahoma,4,False,2026-03-12T05:31:32+00:00,oklahoma,Oklahoma,,,SEC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,West Virginia,4,False,2026-03-12T05:31:32+00:00,west-virginia,West Virginia,,,B12,exact,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Green Bay,13,False,2026-03-12T05:31:32+00:00,green-bay,Green Bay,,,Horz,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Miami (OH),13,False,2026-03-12T05:31:32+00:00,miami-oh,Miami (OH),,,MAC,exact,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Baylor,6,False,2026-03-12T05:31:32+00:00,baylor,Baylor,,,B12,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Kentucky,6,False,2026-03-12T05:31:32+00:00,kentucky,Kentucky,,,SEC,alias,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Rice,11,False,2026-03-12T05:31:32+00:00,rice,Rice,,,Amer,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Stanford,11,True,2026-03-12T05:31:32+00:00,stanford,Stanford,,,ACC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Arizona St.,11,True,2026-03-12T05:31:32+00:00,arizona-state,Arizona St,,,B12,exact,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Louisville,3,False,2026-03-12T05:31:32+00:00,louisville,Louisville,,,ACC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Michigan,3,False,2026-03-12T05:31:32+00:00,michigan,Michigan,,,B10,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Charleston,14,False,2026-03-12T05:31:32+00:00,charleston,Charleston,,,CAA,exact,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,UC Irvine,14,False,2026-03-12T05:31:32+00:00,uc-irvine,UC Irvine,,,BW,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,USC,7,False,2026-03-12T05:31:32+00:00,usc,USC,,,B10,exact,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Washington,7,False,2026-03-12T05:31:32+00:00,washington,Washington,,,B10,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Princeton,10,False,2026-03-12T05:31:32+00:00,princeton,Princeton,,,Ivy,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Rhode Island,10,False,2026-03-12T05:31:32+00:00,rhode-island,Rhode Island,,,A10,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Vanderbilt,2,False,2026-03-12T05:31:32+00:00,vanderbilt,Vanderbilt,,,SEC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,LSU,2,False,2026-03-12T05:31:32+00:00,lsu,LSU,,,SEC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,W. Illinois,15,False,2026-03-12T05:31:32+00:00,western-illinois,Western Illinois,,,OVC,alias,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Jacksonville,15,False,2026-03-12T05:31:32+00:00,jacksonville,Jacksonville,,,ASun,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,South Carolina,1,False,2026-03-12T05:31:32+00:00,south-carolina,South Carolina,,,SEC,exact,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,UCLA,1,False,2026-03-12T05:31:32+00:00,ucla,UCLA,,,B10,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,High Point,16,False,2026-03-12T05:31:32+00:00,high-point,High Point,,,BSth,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Cal Bap,16,True,2026-03-12T05:31:32+00:00,ca-baptist,CA Baptist,,,WAC,alias,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Howard,16,True,2026-03-12T05:31:32+00:00,howard,Howard,,,MEAC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Villanova,8,False,2026-03-12T05:31:32+00:00,villanova,Villanova,,,BE,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Tennessee,8,False,2026-03-12T05:31:32+00:00,tennessee,Tennessee,,,SEC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Clemson,9,False,2026-03-12T05:31:32+00:00,clemson,Clemson,,,ACC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Virginia,9,False,2026-03-12T05:31:32+00:00,virginia,Virginia,,,ACC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Maryland,5,False,2026-03-12T05:31:32+00:00,maryland,Maryland,,,B10,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Michigan State,5,False,2026-03-12T05:31:32+00:00,michigan-state,Michigan St,,,B10,exact,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Colorado State,12,False,2026-03-12T05:31:32+00:00,colorado-state,Colorado St,,,MWC,exact,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Gonzaga,12,False,2026-03-12T05:31:32+00:00,gonzaga,Gonzaga,,,WCC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,North Carolina,4,False,2026-03-12T05:31:32+00:00,north-carolina,North Carolina,,,ACC,exact,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Mississippi,4,False,2026-03-12T05:31:32+00:00,ole-miss,Ole Miss,,,SEC,alias,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Louisiana Tech,13,False,2026-03-12T05:31:32+00:00,la-tech,La. Tech,,,CUSA,alias,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Murray State,13,False,2026-03-12T05:31:32+00:00,murray-state,Murray St,,,MVC,exact,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Texas Tech,6,False,2026-03-12T05:31:32+00:00,texas-tech,Texas Tech,,,B12,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,NC State,6,False,2026-03-12T05:31:32+00:00,north-carolina-state,NC State,,,ACC,alias,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Fairfield,11,False,2026-03-12T05:31:32+00:00,fairfield,Fairfield,,,MAAC,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Utah,11,True,2026-03-12T05:31:32+00:00,utah,Utah,,,B12,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Nebraska,11,True,2026-03-12T05:31:32+00:00,nebraska,Nebraska,,,B10,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Ohio State,3,False,2026-03-12T05:31:32+00:00,ohio-state,Ohio St.,,,B10,exact,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,TCU,3,False,2026-03-12T05:31:32+00:00,tcu,TCU,,,B12,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Vermont,14,False,2026-03-12T05:31:32+00:00,vermont,Vermont,,,AE,new,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,McNeese,14,False,2026-03-12T05:31:32+00:00,mcneese-state,McNeese St,,,Slnd,alias,100.0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,3/11/2026,2026-03-11T00:00:00+00:00,Georgia,7,False,2026-03-12T05:31:32+00:00,georgia,Georgia,,,SEC,new,100.0
